OrderID,City,Zone,Timestamp,TimeBlock,DemandIndex,FuelPrice,TrafficIndex,Distance_km,Price,Cost,Profit,PredictedPrice,PredictedProfit
BANG5694,Bangalore,North,30-08-2025 01:22,Night,62,106.72,0.6,13.73,200.63,190.66,9.97,200.66,10.0
BANG5695,Bangalore,East,02-09-2025 01:13,Night,54,106.65,0.68,10.43,171.94,157.62,14.32,171.86,14.25
BANG5696,Bangalore,South,30-08-2025 11:26,Morning,56,106.52,0.74,7.79,147.13,131.16,15.97,147.03,16.06
BANG5697,Bangalore,North,30-08-2025 09:22,Morning,41,106.67,0.98,14.38,216.35,197.14,19.21,216.25,19.3
BANG5698,Bangalore,North,30-08-2025 13:43,Afternoon,60,106.62,0.98,8.6,151.75,139.31,12.44,151.72,12.39
BANG5699,Bangalore,East,01-09-2025 03:47,Night,85,106.76,0.79,9.76,160.03,150.98,9.05,159.99,9.09
BANG5700,Bangalore,South,02-09-2025 10:53,Morning,86,106.78,0.84,5.58,115.88,109.19,6.69,115.78,6.76
BANG5701,Bangalore,Central,01-09-2025 08:13,Morning,81,106.6,0.55,3.06,93.99,83.9,10.09,93.95,10.13
BANG5702,Bangalore,East,31-08-2025 02:20,Night,76,106.68,0.67,10.54,174.23,158.74,15.49,174.28,15.5
BANG5703,Bangalore,South,31-08-2025 16:53,Afternoon,60,106.64,0.54,7.97,147.34,133.02,14.32,147.32,14.37
BANG5704,Bangalore,South,01-09-2025 09:12,Morning,60,106.75,0.68,4.52,119.88,98.57,21.31,119.97,21.41
BANG5705,Bangalore,North,02-09-2025 21:42,Evening,73,106.57,0.77,7.64,154.18,129.68,24.5,154.11,24.58
BANG5706,Bangalore,Central,31-08-2025 06:33,Morning,88,106.6,0.84,13.45,211.31,187.8,23.51,211.39,23.47
BANG5707,Bangalore,North,31-08-2025 14:26,Afternoon,47,106.64,0.53,3.24,98.76,85.72,13.04,98.71,12.96
BANG5708,Bangalore,South,02-09-2025 08:48,Morning,44,106.57,0.86,8.73,147.34,140.58,6.76,147.3,6.79
BANG5709,Bangalore,West,31-08-2025 01:34,Night,45,106.56,0.72,8.05,157.96,133.78,24.18,158.0,24.12
BANG5710,Bangalore,South,02-09-2025 04:18,Night,73,106.79,0.57,12.11,191.78,174.5,17.28,191.82,17.22
BANG5711,Bangalore,West,01-09-2025 10:22,Morning,50,106.76,0.97,6.85,130.33,121.88,8.45,130.38,8.47
BANG5712,Bangalore,East,30-08-2025 16:03,Afternoon,52,106.71,0.69,3.69,99.64,90.26,9.38,99.56,9.31
BANG5713,Bangalore,North,01-09-2025 20:30,Evening,84,106.5,0.94,11.97,186.76,172.95,13.81,186.76,13.87
BANG5714,Bangalore,North,01-09-2025 08:44,Morning,87,106.62,0.75,11.36,181.23,166.91,14.32,181.28,14.39
BANG5715,Bangalore,East,30-08-2025 06:52,Morning,62,106.55,0.73,5.22,117.95,105.48,12.47,117.88,12.46
BANG5716,Bangalore,North,02-09-2025 01:33,Night,52,106.67,0.65,13.48,205.34,188.14,17.2,205.26,17.16
BANG5717,Bangalore,South,31-08-2025 21:08,Evening,77,106.8,0.84,6.26,124.58,116.0,8.58,124.49,8.55
BANG5718,Bangalore,North,02-09-2025 15:58,Afternoon,79,106.72,0.68,12.92,198.21,182.56,15.65,198.15,15.57
BANG5719,Bangalore,East,30-08-2025 13:19,Afternoon,66,106.62,0.87,12.15,183.81,174.81,9.0,183.78,8.95
BANG5720,Bangalore,East,02-09-2025 22:30,Night,69,106.52,0.76,5.85,126.15,111.76,14.39,126.08,14.34
BANG5721,Bangalore,North,31-08-2025 14:13,Afternoon,40,106.75,0.55,4.79,125.25,101.28,23.97,125.24,23.9
BANG5722,Bangalore,East,02-09-2025 03:20,Night,48,106.63,0.88,8.67,159.38,140.01,19.37,159.37,19.33
BANG5723,Bangalore,West,31-08-2025 10:23,Morning,77,106.67,0.99,14.04,216.25,193.74,22.51,216.21,22.52
BANG5724,Bangalore,South,02-09-2025 05:24,Night,42,106.73,0.76,6.33,139.97,116.66,23.31,139.96,23.28
BANG5725,Bangalore,East,30-08-2025 10:33,Morning,61,106.61,0.99,9.21,151.31,145.4,5.91,151.4,5.97
BANG5726,Bangalore,West,02-09-2025 11:22,Morning,70,106.72,0.89,9.06,156.52,143.96,12.56,156.46,12.56
BANG5727,Bangalore,Central,02-09-2025 20:41,Evening,57,106.7,0.62,4.1,113.57,94.35,19.22,113.59,19.16
BANG5728,Bangalore,West,31-08-2025 01:40,Night,86,106.7,0.7,9.04,148.96,143.75,5.21,148.87,5.15
BANG5729,Bangalore,Central,31-08-2025 12:45,Afternoon,80,106.65,0.61,3.88,102.37,92.12,10.25,102.4,10.24
BANG5730,Bangalore,South,31-08-2025 03:09,Night,70,106.53,0.82,6.21,123.44,115.36,8.08,123.34,8.12
BANG5731,Bangalore,North,30-08-2025 13:02,Afternoon,89,106.68,0.63,3.66,108.72,89.94,18.78,108.78,18.75
BANG5732,Bangalore,East,02-09-2025 15:11,Afternoon,73,106.72,0.66,12.35,191.79,176.86,14.93,191.72,14.97
BANG5733,Bangalore,North,02-09-2025 12:29,Afternoon,57,106.66,0.86,11.13,188.44,164.63,23.81,188.43,23.77
BANG5734,Bangalore,West,02-09-2025 07:38,Morning,45,106.75,0.73,10.09,164.96,154.28,10.68,165.0,10.68
BANG5735,Bangalore,Central,30-08-2025 13:50,Afternoon,86,106.74,0.99,13.39,204.99,187.27,17.72,204.93,17.79
BANG5736,Bangalore,Central,01-09-2025 09:02,Morning,49,106.6,0.78,8.0,149.77,133.3,16.47,149.86,16.55
BANG5737,Bangalore,South,01-09-2025 18:38,Evening,60,106.64,0.81,14.11,214.33,194.42,19.91,214.29,19.91
BANG5738,Bangalore,West,02-09-2025 23:23,Night,73,106.54,0.76,5.65,120.78,109.77,11.01,120.87,11.06
BANG5739,Bangalore,Central,31-08-2025 09:29,Morning,60,106.7,0.82,6.34,135.24,116.75,18.49,135.3,18.49
BANG5740,Bangalore,Central,01-09-2025 05:06,Night,73,106.54,0.5,5.37,115.11,106.97,8.14,115.15,8.17
BANG5741,Bangalore,North,01-09-2025 13:01,Afternoon,47,106.67,0.94,5.35,116.09,106.84,9.25,116.06,9.23
BANG5742,Bangalore,East,02-09-2025 13:35,Afternoon,49,106.64,0.7,9.62,171.51,149.52,21.99,171.42,21.91
BANG5743,Bangalore,North,31-08-2025 19:19,Evening,51,106.66,0.58,10.63,180.48,159.63,20.85,180.55,20.77
BANG5744,Bangalore,West,01-09-2025 14:35,Afternoon,68,106.64,0.81,5.77,135.73,111.02,24.71,135.75,24.77
BANG5745,Bangalore,West,31-08-2025 15:34,Afternoon,54,106.54,0.63,10.51,176.33,158.37,17.96,176.37,18.05
BANG5746,Bangalore,East,02-09-2025 16:46,Afternoon,48,106.63,0.63,12.39,184.91,177.22,7.69,184.9,7.73
BANG5747,Bangalore,Central,01-09-2025 07:48,Morning,49,106.5,0.79,8.92,150.08,142.45,7.63,150.0,7.55
BANG5748,Bangalore,Central,31-08-2025 16:21,Afternoon,77,106.71,0.93,9.75,171.34,150.85,20.49,171.34,20.53
BANG5749,Bangalore,Central,31-08-2025 05:21,Night,50,106.65,0.66,9.48,159.78,148.12,11.66,159.86,11.56
BANG5750,Bangalore,West,30-08-2025 22:27,Night,43,106.53,0.62,5.67,120.65,109.96,10.69,120.73,10.64
BANG5751,Bangalore,West,02-09-2025 17:54,Afternoon,42,106.64,0.86,9.16,160.46,144.92,15.54,160.51,15.59
BANG5752,Bangalore,South,01-09-2025 18:25,Evening,41,106.75,0.75,9.32,152.09,146.57,5.52,152.16,5.58
BANG5753,Bangalore,East,01-09-2025 05:48,Night,84,106.51,0.57,11.22,171.05,165.46,5.59,171.01,5.61
BANG5754,Bangalore,Central,01-09-2025 22:02,Night,43,106.77,0.6,10.99,177.57,163.28,14.29,177.65,14.27
BANG5755,Bangalore,West,02-09-2025 12:15,Afternoon,64,106.68,0.82,7.43,142.17,127.64,14.53,142.12,14.55
BANG5756,Bangalore,South,01-09-2025 10:04,Morning,82,106.77,0.76,6.77,129.48,121.08,8.4,129.39,8.36
BANG5757,Bangalore,South,02-09-2025 18:34,Evening,81,106.78,0.65,14.91,209.03,202.49,6.54,209.08,6.64
BANG5758,Bangalore,East,30-08-2025 09:57,Morning,60,106.64,0.55,13.04,202.1,183.72,18.38,202.05,18.32
BANG5759,Bangalore,Central,01-09-2025 13:39,Afternoon,81,106.56,0.89,13.68,198.71,190.08,8.63,198.67,8.71
BANG5760,Bangalore,East,02-09-2025 10:45,Morning,52,106.69,0.59,8.55,151.5,138.84,12.66,151.6,12.72
BANG5761,Bangalore,Central,30-08-2025 03:32,Night,78,106.72,0.83,5.22,119.72,105.56,14.16,119.7,14.2
BANG5762,Bangalore,East,30-08-2025 19:08,Evening,54,106.66,0.56,10.14,173.25,154.73,18.52,173.32,18.62
BANG5763,Bangalore,West,30-08-2025 22:23,Night,71,106.79,0.83,12.55,202.99,178.9,24.09,203.05,24.16
BANG5764,Bangalore,West,01-09-2025 00:52,Night,84,106.77,0.68,10.95,176.4,162.88,13.52,176.37,13.48
BANG5765,Bangalore,East,30-08-2025 10:06,Morning,51,106.7,0.5,8.86,163.79,141.95,21.84,163.7,21.74
BANG5766,Bangalore,South,31-08-2025 18:06,Evening,55,106.53,0.95,3.36,107.38,86.86,20.52,107.4,20.55
BANG5767,Bangalore,South,01-09-2025 05:46,Night,41,106.76,0.59,5.11,121.3,104.48,16.82,121.2,16.75
BANG5768,Bangalore,Central,01-09-2025 12:37,Afternoon,61,106.69,0.96,5.02,119.77,103.54,16.23,119.87,16.25
BANG5769,Bangalore,North,02-09-2025 10:44,Morning,54,106.6,0.66,10.73,181.53,160.6,20.93,181.46,20.88
BANG5770,Bangalore,Central,01-09-2025 03:22,Night,53,106.54,0.5,13.03,206.47,183.57,22.9,206.43,22.83
BANG5771,Bangalore,South,01-09-2025 14:49,Afternoon,64,106.64,0.51,11.18,178.36,165.12,13.24,178.43,13.34
BANG5772,Bangalore,North,30-08-2025 15:36,Afternoon,88,106.6,0.99,10.67,166.58,160.0,6.58,166.54,6.68
BANG5773,Bangalore,North,31-08-2025 09:43,Morning,78,106.64,0.57,12.03,197.24,173.62,23.62,197.24,23.62
BANG5774,Bangalore,South,01-09-2025 05:15,Night,42,106.67,0.57,3.76,105.4,90.94,14.46,105.45,14.52
BANG5775,Bangalore,South,01-09-2025 07:22,Morning,45,106.67,0.52,9.42,171.07,147.54,23.53,171.07,23.45
BANG5776,Bangalore,East,01-09-2025 07:59,Morning,58,106.61,0.71,7.55,148.14,128.8,19.34,148.11,19.25
BANG5777,Bangalore,West,02-09-2025 02:39,Night,69,106.73,0.92,10.91,167.99,162.46,5.53,168.03,5.62
BANG5778,Bangalore,East,02-09-2025 02:05,Night,85,106.66,0.56,9.15,169.4,144.83,24.57,169.34,24.48
BANG5779,Bangalore,South,02-09-2025 21:56,Evening,64,106.54,0.93,13.81,209.22,191.37,17.85,209.28,17.76
BANG5780,Bangalore,West,02-09-2025 17:16,Afternoon,42,106.72,0.67,6.07,131.33,114.06,17.27,131.43,17.34
BANG5781,Bangalore,East,01-09-2025 02:56,Night,52,106.73,0.55,11.51,186.54,168.46,18.08,186.6,17.98
BANG5782,Bangalore,North,02-09-2025 19:24,Evening,80,106.57,0.78,9.88,161.74,152.08,9.66,161.76,9.58
BANG5783,Bangalore,North,30-08-2025 09:53,Morning,60,106.57,0.62,6.87,141.5,121.98,19.52,141.48,19.51
BANG5784,Bangalore,South,30-08-2025 11:11,Morning,66,106.57,0.6,5.87,119.54,111.98,7.56,119.47,7.54
BANG5785,Bangalore,South,02-09-2025 13:59,Afternoon,60,106.69,0.88,7.38,134.28,127.14,7.14,134.35,7.24
BANG5786,Bangalore,West,02-09-2025 19:59,Evening,82,106.75,0.53,12.29,199.64,176.27,23.37,199.68,23.37
BANG5787,Bangalore,Central,31-08-2025 20:37,Evening,48,106.57,0.97,6.07,130.63,113.98,16.65,130.72,16.64
BANG5788,Bangalore,Central,02-09-2025 16:30,Afternoon,44,106.77,0.62,3.64,107.54,89.78,17.76,107.47,17.76
BANG5789,Bangalore,Central,02-09-2025 20:18,Evening,57,106.68,0.58,5.09,118.62,104.24,14.38,118.65,14.3
BANG5790,Bangalore,North,30-08-2025 14:45,Afternoon,64,106.73,0.94,4.53,103.82,98.66,5.16,103.89,5.24
BANG5791,Bangalore,North,31-08-2025 10:28,Morning,60,106.63,0.62,3.88,103.04,92.12,10.92,103.06,10.98
BANG5792,Bangalore,Central,30-08-2025 02:22,Night,51,106.52,0.95,9.71,162.62,150.36,12.26,162.65,12.23
BANG5793,Bangalore,West,31-08-2025 19:44,Evening,44,106.78,0.79,8.41,155.87,137.49,18.38,155.88,18.28
BANG5794,Bangalore,South,30-08-2025 01:35,Night,68,106.59,0.51,5.14,124.37,104.7,19.67,124.31,19.71
BANG5795,Bangalore,South,31-08-2025 21:25,Evening,79,106.68,0.73,4.24,118.69,95.74,22.95,118.77,22.94
BANG5796,Bangalore,Central,30-08-2025 22:40,Night,60,106.66,0.73,11.35,188.38,166.83,21.55,188.28,21.58
BANG5797,Bangalore,Central,31-08-2025 10:20,Morning,81,106.75,0.84,9.17,164.73,145.07,19.66,164.8,19.72
BANG5798,Bangalore,Central,02-09-2025 02:21,Night,81,106.54,0.99,13.37,202.07,186.97,15.1,202.01,15.12
BANG5799,Bangalore,East,31-08-2025 20:50,Evening,87,106.65,0.82,14.52,212.7,198.52,14.18,212.62,14.27
BANG5800,Bangalore,West,31-08-2025 13:12,Afternoon,76,106.62,0.72,8.59,157.52,139.21,18.31,157.44,18.31
BANG5801,Bangalore,South,31-08-2025 11:58,Morning,57,106.61,0.5,11.52,174.32,168.5,5.82,174.35,5.9
BANG5802,Bangalore,North,30-08-2025 15:58,Afternoon,54,106.6,0.59,11.18,182.79,165.1,17.69,182.87,17.72
BANG5803,Bangalore,South,01-09-2025 09:36,Morning,42,106.73,0.75,6.58,135.91,119.16,16.75,135.9,16.82
BANG5804,Bangalore,South,30-08-2025 07:00,Morning,66,106.59,0.93,7.36,145.87,126.9,18.97,145.79,19.05
BANG5805,Bangalore,South,01-09-2025 22:18,Night,61,106.57,0.56,12.26,190.45,175.88,14.57,190.49,14.48
BANG5806,Bangalore,Central,31-08-2025 05:16,Night,88,106.52,0.93,12.69,185.54,180.16,5.38,185.54,5.34
BANG5807,Bangalore,West,31-08-2025 14:11,Afternoon,43,106.54,0.89,4.56,109.0,98.87,10.13,109.04,10.2
BANG5808,Bangalore,South,02-09-2025 03:01,Night,45,106.69,0.82,13.25,202.15,185.84,16.31,202.13,16.23
BANG5809,Bangalore,North,02-09-2025 17:06,Afternoon,42,106.69,0.66,5.39,122.57,107.24,15.33,122.58,15.32
BANG5810,Bangalore,West,01-09-2025 06:19,Morning,79,106.65,0.84,13.39,192.82,187.23,5.59,192.76,5.61
BANG5811,Bangalore,South,31-08-2025 19:05,Evening,62,106.69,0.54,13.54,199.18,188.74,10.44,199.13,10.44
BANG5812,Bangalore,West,31-08-2025 11:47,Morning,61,106.62,0.62,7.53,139.59,128.61,10.98,139.6,10.94
BANG5813,Bangalore,North,01-09-2025 07:56,Morning,49,106.53,0.87,13.37,197.48,186.96,10.52,197.48,10.49
BANG5814,Bangalore,Central,30-08-2025 09:02,Morning,79,106.77,0.95,9.74,161.66,150.78,10.88,161.68,10.97
BANG5815,Bangalore,North,02-09-2025 23:37,Night,72,106.58,0.78,11.9,180.07,172.29,7.78,179.99,7.7
BANG5816,Bangalore,East,30-08-2025 09:10,Morning,49,106.56,0.51,5.38,115.55,107.08,8.47,115.49,8.51
BANG5817,Bangalore,Central,02-09-2025 03:15,Night,51,106.63,0.98,10.88,182.48,162.12,20.36,182.44,20.29
BANG5818,Bangalore,South,30-08-2025 01:06,Night,82,106.56,0.6,7.66,140.71,129.88,10.83,140.74,10.91
BANG5819,Bangalore,Central,31-08-2025 03:30,Night,48,106.5,0.99,14.31,220.41,196.35,24.06,220.47,24.11
BANG5820,Bangalore,South,30-08-2025 10:14,Morning,50,106.54,0.72,10.08,169.84,154.07,15.77,169.8,15.69
BANG5821,Bangalore,Central,01-09-2025 04:55,Night,43,106.72,0.88,4.04,111.72,93.76,17.96,111.64,17.87
BANG5822,Bangalore,North,31-08-2025 04:01,Night,43,106.75,0.64,3.36,110.78,86.98,23.8,110.77,23.77
BANG5823,Bangalore,North,01-09-2025 16:33,Afternoon,73,106.62,0.66,11.57,191.88,169.01,22.87,191.83,22.8
BANG5824,Bangalore,South,31-08-2025 21:05,Evening,52,106.69,0.62,3.5,110.64,88.34,22.3,110.65,22.36
BANG5825,Bangalore,West,01-09-2025 16:30,Afternoon,84,106.53,0.83,12.93,199.66,182.56,17.1,199.7,17.01
BANG5826,Bangalore,East,30-08-2025 13:18,Afternoon,56,106.78,0.74,6.7,145.37,120.39,24.98,145.29,25.01
BANG5827,Bangalore,North,01-09-2025 00:26,Night,88,106.52,0.9,10.56,164.24,158.86,5.38,164.15,5.31
BANG5828,Bangalore,North,30-08-2025 21:36,Evening,88,106.63,0.98,8.32,144.14,136.51,7.63,144.2,7.71
BANG5829,Bangalore,Central,02-09-2025 17:31,Afternoon,48,106.77,0.93,6.86,139.88,121.99,17.89,139.97,17.97
BANG5830,Bangalore,West,31-08-2025 01:51,Night,61,106.69,0.52,4.64,108.84,99.74,9.1,108.78,9.05
BANG5831,Bangalore,West,31-08-2025 18:48,Evening,53,106.76,0.9,3.91,106.6,92.48,14.12,106.53,14.2
BANG5832,Bangalore,East,01-09-2025 01:31,Night,62,106.51,0.6,8.67,163.05,139.96,23.09,163.14,23.01
BANG5833,Bangalore,North,01-09-2025 11:21,Morning,53,106.58,0.79,5.26,120.45,105.89,14.56,120.51,14.57
BANG5834,Bangalore,East,02-09-2025 15:59,Afternoon,64,106.68,0.9,10.9,174.8,162.34,12.46,174.78,12.41
BANG5835,Bangalore,East,01-09-2025 17:48,Afternoon,64,106.65,0.54,5.45,126.38,107.82,18.56,126.44,18.47
BANG5836,Bangalore,East,31-08-2025 17:56,Afternoon,41,106.78,0.76,13.32,210.04,186.59,23.45,210.06,23.53
BANG5837,Bangalore,West,02-09-2025 00:49,Night,66,106.69,0.67,11.64,181.15,169.74,11.41,181.19,11.43
BANG5838,Bangalore,East,01-09-2025 08:22,Morning,88,106.7,0.73,10.28,162.96,156.15,6.81,162.97,6.78
BANG5839,Bangalore,South,01-09-2025 05:13,Night,42,106.77,0.52,10.1,166.24,154.38,11.86,166.32,11.83
BANG5840,Bangalore,East,31-08-2025 16:54,Afternoon,88,106.54,0.98,14.65,220.4,199.77,20.63,220.45,20.66
BANG5841,Bangalore,South,31-08-2025 09:07,Morning,74,106.52,0.66,6.23,134.0,115.56,18.44,134.08,18.42
BANG5842,Bangalore,North,01-09-2025 23:20,Night,65,106.56,0.91,5.63,127.75,109.58,18.17,127.71,18.21
BANG5843,Bangalore,East,30-08-2025 19:57,Evening,74,106.56,0.76,7.46,143.28,127.88,15.4,143.34,15.31
BANG5844,Bangalore,West,31-08-2025 14:21,Afternoon,80,106.58,0.98,10.07,177.48,153.99,23.49,177.43,23.42
BANG5845,Bangalore,West,02-09-2025 06:52,Morning,66,106.61,0.51,10.69,169.95,160.2,9.75,169.88,9.83
BANG5846,Bangalore,North,31-08-2025 11:25,Morning,57,106.76,0.83,10.45,175.14,157.88,17.26,175.22,17.21
BANG5847,Bangalore,East,01-09-2025 03:56,Night,56,106.69,0.86,6.7,135.06,120.34,14.72,135.13,14.73
BANG5848,Bangalore,West,31-08-2025 20:06,Evening,86,106.55,0.92,6.82,129.17,121.48,7.69,129.21,7.66
BANG5849,Bangalore,East,31-08-2025 21:27,Evening,60,106.7,0.64,8.21,149.38,135.45,13.93,149.29,14.02
BANG5850,Bangalore,Central,01-09-2025 20:14,Evening,76,106.75,0.57,5.22,125.37,105.57,19.8,125.32,19.77
BANG5851,Bangalore,Central,01-09-2025 12:43,Afternoon,84,106.52,0.51,11.47,176.91,167.96,8.95,176.99,9.03
BANG5852,Bangalore,North,01-09-2025 00:59,Night,59,106.7,0.98,5.71,117.71,110.45,7.26,117.76,7.27
BANG5853,Bangalore,South,31-08-2025 01:14,Night,50,106.7,0.52,12.41,190.04,177.45,12.59,190.11,12.57
BANG5854,Bangalore,South,02-09-2025 11:02,Morning,82,106.66,0.85,7.05,144.55,123.83,20.72,144.58,20.74
BANG5855,Bangalore,West,30-08-2025 05:31,Night,66,106.77,0.77,14.23,205.45,195.68,9.77,205.39,9.76
BANG5856,Bangalore,South,01-09-2025 17:56,Afternoon,87,106.76,0.82,9.6,162.42,149.38,13.04,162.32,13.13
BANG5857,Bangalore,East,02-09-2025 05:21,Night,61,106.59,0.97,8.57,149.7,139.0,10.7,149.68,10.61
BANG5858,Bangalore,North,31-08-2025 16:10,Afternoon,43,106.57,0.78,4.14,101.4,94.68,6.72,101.33,6.65
BANG5859,Bangalore,East,01-09-2025 07:39,Morning,76,106.68,0.74,11.57,177.72,169.04,8.68,177.8,8.73
BANG5860,Bangalore,North,31-08-2025 15:19,Afternoon,81,106.79,0.77,11.08,187.28,164.2,23.08,187.3,23.05
BANG5861,Bangalore,West,30-08-2025 01:44,Night,53,106.77,0.91,8.52,155.9,138.58,17.32,155.92,17.38
BANG5862,Bangalore,North,02-09-2025 22:36,Night,45,106.7,0.84,10.72,185.51,160.55,24.96,185.54,25.06
BANG5863,Bangalore,Central,31-08-2025 22:59,Night,85,106.68,0.95,7.16,132.8,124.94,7.86,132.73,7.95
BANG5864,Bangalore,Central,30-08-2025 23:57,Night,65,106.5,0.65,6.08,137.9,114.05,23.85,137.87,23.87
BANG5865,Bangalore,North,02-09-2025 23:29,Night,77,106.6,0.99,9.45,171.5,147.8,23.7,171.48,23.71
BANG5866,Bangalore,Central,01-09-2025 05:25,Night,41,106.61,0.97,3.15,90.62,84.8,5.82,90.59,5.74
BANG5867,Bangalore,Central,02-09-2025 04:56,Night,52,106.59,0.53,5.13,123.96,104.6,19.36,123.89,19.43
BANG5868,Bangalore,North,30-08-2025 13:37,Afternoon,84,106.54,0.97,7.09,143.91,124.17,19.74,143.9,19.64
BANG5869,Bangalore,Central,02-09-2025 03:06,Night,41,106.54,0.92,7.84,156.4,131.67,24.73,156.49,24.68
BANG5870,Bangalore,West,31-08-2025 09:18,Morning,43,106.7,0.72,7.09,143.59,124.25,19.34,143.63,19.27
BANG5871,Bangalore,North,30-08-2025 02:41,Night,75,106.51,0.95,7.92,153.17,132.46,20.71,153.25,20.73
BANG5872,Bangalore,South,31-08-2025 04:49,Night,81,106.7,0.79,9.2,158.53,145.35,13.18,158.56,13.14
BANG5873,Bangalore,East,01-09-2025 06:59,Morning,52,106.69,0.79,14.67,212.03,200.04,11.99,211.95,11.98
BANG5874,Bangalore,North,31-08-2025 14:21,Afternoon,45,106.69,0.96,13.75,214.52,190.84,23.68,214.47,23.71
BANG5875,Bangalore,East,01-09-2025 11:26,Morning,44,106.75,0.71,6.16,132.02,114.98,17.04,131.94,17.01
BANG5876,Bangalore,Central,31-08-2025 04:03,Night,77,106.55,0.93,3.6,100.15,89.28,10.87,100.06,10.83
BANG5877,Bangalore,South,31-08-2025 23:24,Night,61,106.79,0.88,9.78,165.49,151.2,14.29,165.48,14.26
BANG5878,Bangalore,South,30-08-2025 04:57,Night,64,106.76,0.75,4.0,100.54,93.38,7.16,100.46,7.12
BANG5879,Bangalore,South,02-09-2025 23:29,Night,61,106.65,0.7,11.52,174.89,168.52,6.37,174.83,6.38
BANG5880,Bangalore,South,31-08-2025 22:06,Night,50,106.54,0.55,11.42,177.98,167.47,10.51,178.04,10.42
BANG5881,Bangalore,North,31-08-2025 18:36,Evening,50,106.78,0.93,3.1,95.76,84.39,11.37,95.79,11.44
BANG5882,Bangalore,North,02-09-2025 03:36,Night,74,106.63,0.64,11.63,188.61,169.62,18.99,188.52,19.08
BANG5883,Bangalore,North,01-09-2025 08:38,Morning,75,106.7,0.83,13.67,207.75,190.05,17.7,207.83,17.66
BANG5884,Bangalore,Central,31-08-2025 16:47,Afternoon,85,106.75,0.79,5.23,125.43,105.68,19.75,125.48,19.74
BANG5885,Bangalore,Central,02-09-2025 20:36,Evening,65,106.64,0.83,6.71,127.56,120.42,7.14,127.57,7.09
BANG5886,Bangalore,East,30-08-2025 23:45,Night,88,106.63,0.8,8.02,142.3,133.51,8.79,142.38,8.76
BANG5887,Bangalore,South,02-09-2025 22:38,Night,55,106.66,0.57,12.42,192.41,177.53,14.88,192.41,14.84
BANG5888,Bangalore,Central,30-08-2025 10:27,Morning,66,106.75,0.6,12.21,191.66,175.48,16.18,191.65,16.18
BANG5889,Bangalore,Central,30-08-2025 15:00,Afternoon,75,106.74,0.84,7.03,147.35,123.67,23.68,147.41,23.64
BANG5890,Bangalore,West,01-09-2025 13:29,Afternoon,59,106.65,0.82,7.96,156.26,132.93,23.33,156.35,23.39
BANG5891,Bangalore,North,02-09-2025 02:42,Night,76,106.57,0.61,12.34,186.75,176.68,10.07,186.72,10.12
BANG5892,Bangalore,West,31-08-2025 08:09,Morning,45,106.6,0.97,14.02,217.94,193.5,24.44,217.87,24.34
BANG5893,Bangalore,South,30-08-2025 18:23,Evening,43,106.52,0.88,14.06,211.27,193.86,17.41,211.31,17.33
BANG5894,Bangalore,East,30-08-2025 04:30,Night,53,106.53,0.82,7.28,149.79,126.06,23.73,149.79,23.66
BANG5895,Bangalore,Central,30-08-2025 09:38,Morning,46,106.76,0.58,6.15,124.14,114.88,9.26,124.19,9.23
BANG5896,Bangalore,East,02-09-2025 02:25,Night,72,106.75,0.7,10.82,184.64,161.57,23.07,184.56,23.09
BANG5897,Bangalore,Central,01-09-2025 08:48,Morning,78,106.58,0.94,11.74,185.78,170.69,15.09,185.88,15.13
BANG5898,Bangalore,West,30-08-2025 04:00,Night,53,106.77,0.56,6.45,123.59,117.88,5.71,123.56,5.76
BANG5899,Bangalore,East,30-08-2025 10:31,Morning,84,106.62,0.57,10.77,175.05,161.01,14.04,175.09,13.94
BANG5900,Bangalore,West,02-09-2025 23:02,Night,86,106.71,0.77,9.43,157.73,147.66,10.07,157.67,10.0
BANG5901,Bangalore,Central,01-09-2025 19:20,Evening,84,106.54,0.81,5.41,122.92,107.37,15.55,122.86,15.63
BANG5902,Bangalore,South,30-08-2025 02:59,Night,68,106.53,0.98,10.57,175.77,158.96,16.81,175.75,16.84
BANG5903,Bangalore,West,01-09-2025 04:07,Night,73,106.54,0.78,12.57,201.17,178.97,22.2,201.25,22.29
BANG5904,Bangalore,North,31-08-2025 09:11,Morning,89,106.67,0.74,13.63,207.23,189.64,17.59,207.3,17.52
BANG5905,Bangalore,West,31-08-2025 09:52,Morning,82,106.58,0.55,8.37,142.27,136.99,5.28,142.17,5.3
BANG5906,Bangalore,West,31-08-2025 01:55,Night,54,106.51,0.98,8.46,154.44,137.86,16.58,154.35,16.65
BANG5907,Bangalore,East,02-09-2025 14:05,Afternoon,49,106.71,0.54,10.3,162.12,156.35,5.77,162.19,5.84
BANG5908,Bangalore,West,30-08-2025 21:10,Evening,53,106.55,0.84,10.1,165.69,154.28,11.41,165.65,11.44
BANG5909,Bangalore,West,30-08-2025 01:09,Night,82,106.72,0.52,4.44,112.16,97.76,14.4,112.15,14.35
BANG5910,Bangalore,South,01-09-2025 12:03,Afternoon,78,106.63,0.52,12.26,189.32,175.92,13.4,189.41,13.41
BANG5911,Bangalore,Central,31-08-2025 02:53,Night,88,106.68,0.91,14.15,214.59,194.84,19.75,214.55,19.78
BANG5912,Bangalore,North,01-09-2025 17:52,Afternoon,87,106.65,0.84,12.72,204.03,180.52,23.51,204.1,23.45
